t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
80.196,land,-0.487,0.282,6.838,0.318,-0.074,-0.602,-0.458,0.276,6.786,-0.00,0.15,17.96,0.36,1.15,0.702,0.000,0.018,0.000
80.247,land,-0.456,0.274,6.778,0.293,-0.074,-0.602,-0.444,0.272,6.755,-0.00,0.09,17.96,0.37,1.10,0.703,-0.000,0.017,0.000
80.298,land,-0.456,0.274,6.778,0.293,-0.074,-0.602,-0.430,0.268,6.725,-0.00,0.05,17.96,0.37,1.06,0.703,-0.000,0.017,0.000
80.356,land,-0.428,0.267,6.718,0.269,-0.072,-0.603,-0.416,0.264,6.694,0.00,0.00,17.96,0.38,1.02,0.703,-0.000,0.015,0.000
80.411,land,-0.402,0.260,6.658,0.247,-0.070,-0.602,-0.399,0.260,6.653,0.00,-0.04,17.96,0.38,0.98,0.703,-0.001,0.013,0.000
80.463,land,-0.402,0.260,6.658,0.247,-0.070,-0.602,-0.387,0.256,6.622,-0.00,-0.07,17.96,0.38,0.95,0.703,-0.001,0.013,0.000
80.515,land,-0.378,0.253,6.598,0.226,-0.068,-0.601,-0.375,0.253,6.592,0.00,-0.10,17.96,0.39,0.93,0.703,-0.001,0.012,0.000
80.575,land,-0.378,0.253,6.598,0.226,-0.068,-0.601,-0.364,0.249,6.561,0.00,-0.12,17.96,0.39,0.91,0.703,-0.001,0.012,0.000
80.628,land,-0.357,0.246,6.537,0.206,-0.065,-0.600,-0.353,0.246,6.530,0.01,-0.13,17.96,0.40,0.90,0.702,-0.002,0.010,0.000
80.678,land,-0.357,0.246,6.537,0.206,-0.065,-0.600,-0.343,0.243,6.500,0.01,-0.13,17.96,0.41,0.90,0.702,-0.002,0.010,0.000
80.738,land,-0.337,0.240,6.478,0.187,-0.063,-0.599,-0.330,0.238,6.459,0.01,-0.13,17.96,0.41,0.90,0.702,-0.002,0.009,0.000
80.788,land,-0.337,0.240,6.478,0.187,-0.063,-0.599,-0.321,0.235,6.428,0.01,-0.13,17.95,0.41,0.91,0.702,-0.002,0.009,0.000
80.843,land,-0.319,0.234,6.418,0.168,-0.060,-0.598,-0.313,0.232,6.398,0.01,-0.12,17.95,0.41,0.92,0.702,-0.003,0.007,0.000
80.895,land,-0.319,0.234,6.418,0.168,-0.060,-0.598,-0.305,0.229,6.367,0.00,-0.11,17.95,0.41,0.93,0.702,-0.003,0.007,0.000
80.953,land,-0.303,0.228,6.358,0.149,-0.057,-0.599,-0.295,0.225,6.327,0.00,-0.10,17.94,0.40,0.94,0.702,-0.003,0.005,0.000
81.004,land,-0.289,0.222,6.298,0.129,-0.055,-0.599,-0.288,0.223,6.296,0.00,-0.10,17.94,0.40,0.96,0.702,-0.004,0.003,0.000
81.060,land,-0.289,0.222,6.298,0.129,-0.055,-0.599,-0.282,0.220,6.266,0.00,-0.08,17.94,0.40,0.98,0.702,-0.004,0.003,0.000
81.115,land,-0.277,0.217,6.238,0.110,-0.052,-0.600,-0.276,0.217,6.235,0.00,-0.06,17.94,0.40,0.99,0.702,-0.005,0.001,0.000
81.165,land,-0.277,0.217,6.238,0.110,-0.052,-0.600,-0.271,0.214,6.204,-0.00,-0.05,17.93,0.40,1.01,0.702,-0.005,0.001,0.000
81.216,land,-0.267,0.212,6.178,0.090,-0.050,-0.601,-0.266,0.212,6.174,-0.00,-0.03,17.93,0.40,1.03,0.702,-0.005,-0.001,0.000
81.267,land,-0.267,0.212,6.178,0.090,-0.050,-0.601,-0.262,0.209,6.143,-0.01,-0.02,17.93,0.39,1.05,0.702,-0.005,-0.001,0.000
81.324,land,-0.259,0.207,6.118,0.070,-0.049,-0.601,-0.258,0.207,6.112,-0.01,-0.00,17.92,0.39,1.06,0.702,-0.006,-0.003,0.000
81.378,land,-0.259,0.207,6.118,0.070,-0.049,-0.601,-0.254,0.204,6.072,-0.01,0.01,17.92,0.38,1.08,0.702,-0.006,-0.003,0.000
81.429,land,-0.253,0.202,6.058,0.050,-0.047,-0.602,-0.251,0.201,6.041,-0.02,0.02,17.92,0.38,1.08,0.703,-0.007,-0.005,0.000
